,user,user_id
100854,2830539181921630976,15678
100864,2830598217744259611,15679
100867,2831091515569425576,15680
100873,2831307995252270705,15681
100875,2831326730533152030,15682
100879,2831482556813880550,15683
100881,2831556000059221393,15684
100887,2831565529410989739,15685
100891,2831567377969622528,15686
100900,2831602393235101450,15687
100908,2831622028539790811,15688
100912,2831708878376860838,15689
100920,2831712542745036434,15690
100922,2831767605717052597,15691
100926,2831768150408905997,15692
100928,2831836845902376865,15693
100934,2831936930198575705,15694
100937,2832035986093818939,15695
100942,2832467401990606455,15696
100946,2832550878220933642,15697
100948,2832674516801486863,15698
100950,2832849133200943360,15699
100964,2833193664961139835,15700
100971,2833229245758070363,15701
100979,2833294413940761374,15702
100984,2833329242206438249,15703
100992,2833332481893053178,15704
100994,2833377126790583040,15705
101003,2833515185917570503,15706
101005,2833612732075493867,15707
101025,2834282776527106816,15708
101031,2834332779008495234,15709
101033,2834397814199439325,15710
101035,2834510694693340430,15711
101038,2834655352553156205,15712
101041,2834694188080029675,15713
101049,2834919475558580213,15714
101054,2835033874493092352,15715
101073,2835097283672940635,15716
101075,2835171660528710761,15717
101078,2835215665546157958,15718
101080,2835425547174088562,15719
101083,2835560900801356180,15720
101085,2835577295348048128,15721
101087,2835635529621413152,15722
101090,2835797682563989963,15723
101104,2835860316921025536,15724
101106,2835869277527835311,15725
101110,2835884511400428646,15726
101112,2835918899077613161,15727
101116,2836077784362881838,15728
101120,2836121857051941870,15729
101122,2836165812823611017,15730
101131,2836183076819811234,15731
101138,2836229160871855101,15732
101147,2836500867133608610,15733
101150,2836530778481112592,15734
101154,2836540317255040108,15735
101159,2836673115660483796,15736
101162,2836777626775078298,15737
101166,2836824380001201654,15738
101169,2837031616596254018,15739
101173,2837256076093763072,15740
101175,2837487075012177152,15741
101178,2837515078702488084,15742
101180,2837574141877062814,15743
101184,2837604717817157632,15744
101186,2837665793791971266,15745
101195,2837698132549735741,15746
101200,2837745275064154141,15747
101202,2837763158166088862,15748
101205,2837866457910869982,15749
101210,2837920585647225344,15750
101221,2837992912381535931,15751
101231,2838016770873218816,15752
101236,2838146281335502848,15753
101238,2838267357791995190,15754
101248,2838562016563889606,15755
101253,2838875959627330304,15756
101262,2839061105559394618,15757
101265,2839127556296357359,15758
101267,2839144987459664242,15759
101270,2839145705977868548,15760
101272,2839452371663611309,15761
101274,2839828032392257844,15762
101276,2839937116482761675,15763
101279,2840000287724732336,15764
101283,2840056669372140609,15765
101285,2840294190159603663,15766
101288,2840391306403421014,15767
101290,2840406953137741029,15768
101295,2840980790648609280,15769
101297,2841007782332599040,15770
101301,2841200259316697995,15771
101304,2841383419668215534,15772
101306,2841392933297902336,15773
101312,2841464902836667368,15774
101314,2841470011946686600,15775
101316,2841533720527726259,15776
101319,2841601035611572009,15777
101323,2841769686001945190,15778
101327,2842040645672564379,15779
101330,2842162318620830720,15780
101332,2842237526630832605,15781
101338,2842291641284109714,15782
101344,2842333033321857784,15783
101346,2842393936919247933,15784
101350,2842477749498938107,15785
101368,2842652995380336830,15786
101373,2842732848178514459,15787
101378,2842774801427703726,15788
101389,2842891365723372066,15789
101393,2843170735194837402,15790
101396,2843439535062320832,15791
101398,2843596740385549335,15792
101404,2843767405223603468,15793
101418,2843822550121694720,15794
101420,2843953569885343232,15795
101423,2843987846322986409,15796
101428,2844785434121427437,15797
101432,2844903912225574758,15798
101438,2845132723158884253,15799
101448,2845173221621017130,15800
101456,2845274825378358334,15801
101460,2845294981727010068,15802
101463,2845454231688174952,15803
101466,2845548823320712949,15804
101468,2845616626756091366,15805
101483,2845910154307931978,15806
101485,2846073112770755279,15807
101487,2846084913611411968,15808
101505,2846209976669484780,15809
101507,2846370146493766622,15810
101513,2846779374871403008,15811
101528,2847037189733236992,15812
101536,2847182312357809681,15813
101540,2847219417832958964,15814
101542,2847334550509609188,15815
101550,2847334999893223113,15816
101555,2847809107787907072,15817
101557,2847861607161380904,15818
101562,2847885940386688543,15819
101573,2848034449636903953,15820
101576,2848181491423912742,15821
101578,2848206789259317356,15822
101581,2848248729571868122,15823
101586,2848784314098589598,15824
101589,2848890022726777189,15825
101599,2848949715565340060,15826
101601,2848989227456383000,15827
101605,2849003110000776990,15828
101609,2849034663941711104,15829
101613,2849110666569322240,15830
101622,2849283834509576063,15831
101624,2849323643464595200,15832
101626,2849362707032882566,15833
101629,2849613901518754861,15834
101634,2849788693759414491,15835
101639,2849951894913206297,15836
101641,2850063096145392991,15837
101650,2850105561850604364,15838
101665,2850232918499219402,15839
101675,2850358820093142736,15840
101683,2850417675751833006,15841
101685,2850723948451220104,15842
101687,2850738232063618306,15843
101690,2851035320204945073,15844
101694,2851210161964216471,15845
101697,2851308307226765437,15846
101702,2851311092735386773,15847
101705,2851337099527378659,15848
101708,2851546192519931517,15849
101710,2851571421548753294,15850
101712,2851597619852646430,15851
101715,2851674595067039317,15852
101717,2851775455782959049,15853
101719,2851971493307458855,15854
101729,2851979393605142784,15855
101735,2852157476816957578,15856
101737,2852321327515994874,15857
101741,2852666664699947813,15858
101744,2852746752291580021,15859
101746,2852799689124796122,15860
101752,2853033981724037816,15861
101757,2853065854688177516,15862
101762,2853577874820655258,15863
101764,2853779227587130179,15864
101766,2853801009473468791,15865
101771,2853818862524590023,15866
101776,2853824445573388955,15867
101797,2853843527143057817,15868
101799,2853958625738702646,15869
101801,2853993830387972150,15870
101804,2854070355605007859,15871
101812,2854195246885021587,15872
101824,2854241159570589318,15873
101829,2854253207384206095,15874
101833,2854407412657455383,15875
101835,2854617311697647317,15876
101839,2854618937708437504,15877
101848,2854628799808614348,15878
101854,2854735410278755230,15879
101857,2854821558365727040,15880
101861,2854905064518936080,15881
101865,2855151179809799980,15882
101871,2855163703377491849,15883
101874,2855339339981467846,15884
101876,2855442913591257672,15885
101886,2855622980585598472,15886
101895,2855785082361376183,15887
101911,2855838793994535547,15888
101914,2855940978563778234,15889
101924,2856000518683655808,15890
101926,2856043740421089871,15891
101930,2856131629945984194,15892
101936,2856195606425373526,15893
101941,2856199530263647171,15894
101945,2856515141834614067,15895
101949,2856534283773317784,15896
101960,2856904904782816314,15897
101969,2856951518170535680,15898
101987,2856995989044927067,15899
102034,2857065811567008512,15900
102036,2857100497931241984,15901
102043,2857108276363317327,15902
102045,2857109591644257280,15903
102047,2857303781528025856,15904
102056,2857922355148533743,15905
102067,2857999731245067692,15906
102077,2858089052486897949,15907
102084,2858201787038072398,15908
102086,2858300696318643089,15909
102088,2858328454859933201,15910
102093,2858677029902499650,15911
102099,2858696544282256229,15912
102103,2858732052306746937,15913
102105,2858922647448325702,15914
102110,2859029171429574400,15915
102113,2859166218061000192,15916
102121,2859347060298566899,15917
102123,2859358974537815784,15918
102126,2859385909281237393,15919
102130,2859453675249574097,15920
102134,2859556501309594834,15921
102136,2859615404155665530,15922
102138,2859684739562498371,15923
102141,2859848918486386432,15924
102144,2859852573124962937,15925
102153,2859935277283421007,15926
102155,2859985976591726371,15927
102158,2860113517677004374,15928
102160,2860174293930039327,15929
102163,2860388015114735613,15930
102167,2860848874963507021,15931
102172,2860928268739528948,15932
102176,2861051890254020608,15933
102182,2861181287034635431,15934
102184,2861296612298316720,15935
102195,2861549875260933185,15936
102199,2861689051769594662,15937
102207,2861704682487120549,15938
102210,2861925113317808748,15939
102212,2862077492487953812,15940
102218,2862266520861779488,15941
102226,2862433364307684715,15942
102228,2862469017412513536,15943
102265,2862726322861886840,15944
102267,2862736081052571648,15945
102271,2862746465173782331,15946
102274,2862860753495187358,15947
102277,2862868483540806718,15948
102279,2863051186610945456,15949
102284,2863056441594859680,15950
102297,2863078330404260251,15951
102301,2863163047392677519,15952
102306,2863319308373301843,15953
102308,2863384177604206485,15954
102319,2863478226428480457,15955
102321,2863588066424836595,15956
102324,2863705646551211567,15957
102326,2863915230032671225,15958
102328,2863990630954503936,15959
102338,2864259352697809557,15960
102344,2864389322113450688,15961
102349,2864699161084925635,15962
102353,2864734033190374933,15963
102364,2864790573636748793,15964
102367,2864807484227469202,15965
102369,2864937540888389407,15966
102373,2865016768923776762,15967
102376,2865311249793925866,15968
102379,2865398049235339075,15969
102381,2865430473707712183,15970
102387,2865532363338316687,15971
102392,2865631542586669481,15972
102434,2865741670473792237,15973
102436,2865806842660583227,15974
102439,2865905648376792576,15975
102442,2866220541018992640,15976
102454,2866516976485037911,15977
102460,2866529052691372911,15978
102463,2866584087072932972,15979
102466,2866654962058878022,15980
102492,2866766051315216376,15981
102501,2866775513038073986,15982
102504,2866910242926837897,15983
102514,2867014313038100517,15984
102524,2867032662467750515,15985
102529,2867044850438833152,15986
102546,2867367548108990375,15987
102551,2867674500513073471,15988
102553,2867749705081728127,15989
102555,2867973099738131232,15990
102562,2868057950487582319,15991
102574,2868143240689893872,15992
102576,2868236571535069353,15993
102581,2868384577903539332,15994
102598,2868507753180836399,15995
102600,2868536708690226176,15996
102605,2868596070314364258,15997
102615,2868809004997327310,15998
102618,2868853287104005510,15999
102625,2868975572188491894,16000
102629,2869183478692328643,16001
102631,2869187700003385600,16002
102636,2869209919670629151,16003
102639,2869241016300687216,16004
102643,2869397530797869056,16005
102646,2869596455339342336,16006
102654,2869655197751976581,16007
102681,2869667864070033424,16008
102683,2869675740966776854,16009
102685,2869696761163768689,16010
102690,2869747323449701120,16011
102705,2869774720020664155,16012
102715,2869787481058855385,16013
102719,2869792192910603195,16014
102721,2869796275813132544,16015
102723,2870386419538408448,16016
102731,2870676408708095488,16017
102733,2870799339072895965,16018
102755,2870953992019322272,16019
102757,2870999086967476831,16020
102762,2871005819401306089,16021
102765,2871160877216607232,16022
102768,2871642318751998679,16023
102773,2871793867181986560,16024
102780,2871901560801769866,16025
102782,2872283571392053873,16026
102784,2872439405342318512,16027
102786,2872556470354688058,16028
102789,2872801229357719296,16029
102792,2872838750943564187,16030
102810,2872874509594982045,16031
102813,2872904382021132129,16032
102822,2873114662950502603,16033
102828,2873126210971445013,16034
102841,2873130702792376241,16035
102848,2873456914426158989,16036
102858,2873500572611273009,16037
102861,2873560139164328448,16038
102869,2873670504871286687,16039
102872,2873784864882006882,16040
102874,2873808515051906208,16041
102896,2874044801021887255,16042
102898,2874062944333568466,16043
102900,2874190878057471441,16044
102908,2874242925663327155,16045
102910,2874279691475102820,16046
102912,2874384979555677087,16047
102924,2874401239108192347,16048
102926,2874429183623730287,16049
102964,2874467694054330562,16050
102966,2874468862879804607,16051
102968,2874511815657125339,16052
102972,2874754104703608661,16053
102975,2874872134808985471,16054
102978,2874907473859106774,16055
102980,2875222835899045666,16056
102984,2875382208137816002,16057
102991,2875519463885575424,16058
102993,2875562071146424685,16059
102995,2875592284970471546,16060
103006,2875594512475638660,16061
103009,2875605786992820373,16062
103012,2875660025303986742,16063
103015,2875756628498735614,16064
103017,2875897522393963541,16065
103027,2876015368508442229,16066
103030,2876015930995345152,16067
103045,2876242094940222074,16068
103055,2876243432848374942,16069
103064,2876419678567887953,16070
103066,2876538690104630947,16071
103070,2877133833851283624,16072
103076,2877183468905276442,16073
103094,2877621679381219899,16074
103099,2877631323513435734,16075
103101,2877844408572288282,16076
103109,2877964535851935303,16077
103118,2878329777586987740,16078
103125,2878560344316065280,16079
103141,2878756103758629396,16080
103143,2878826924489205808,16081
103151,2878831781161127539,16082
103159,2879102592012588497,16083
103162,2879139773307476124,16084
103306,2879429451141532128,16085
103308,2879471222392120950,16086
103314,2879573538611526088,16087
103319,2879634161174964032,16088
103322,2879883085004985344,16089
103351,2879958701692521472,16090
103353,2880390369437896949,16091
103356,2880611353926360576,16092
103371,2880807986313690508,16093
103373,2881228538907538560,16094
103377,2881277618066775347,16095
103380,2881326000552723383,16096
103395,2881346526133628213,16097
103399,2881374795591488593,16098
103401,2881404271682357942,16099
103406,2881486084951232633,16100
103411,2881669790013623001,16101
103415,2881898582181861408,16102
103417,2881910073146792095,16103
103421,2881978306109920074,16104
103424,2882036019431372447,16105
103431,2882268425421493379,16106
103434,2882323867418593645,16107
103441,2882363293679134104,16108
103446,2882395026076127850,16109
103448,2882537446436601271,16110
103454,2882623714394867456,16111
103457,2882836243554464715,16112
103459,2882844177983983151,16113
103461,2882899192804412229,16114
103465,2883216394662228828,16115
103467,2883301721205539477,16116
103470,2883327182323500156,16117
103475,2883422186902218351,16118
103477,2883478948107233592,16119
103480,2883732855708720516,16120
103482,2884042009219292483,16121
103485,2884053364266820748,16122
103487,2884181160202834694,16123
103490,2884207989289922880,16124
103501,2884460399538822701,16125
103504,2884766516479927742,16126
103507,2884802195457544928,16127
103523,2884897725004702720,16128
103525,2884944668412208640,16129
103556,2884977046027779584,16130
103568,2885110459413251040,16131
103570,2885147687938058842,16132
103573,2885547580839216673,16133
103578,2885571864526961408,16134
103581,2885647550649021205,16135
103583,2885679664493821189,16136
103585,2885714438402516188,16137
103587,2885722352046573052,16138
103589,2885784184429606339,16139
103591,2885820839183125697,16140
103593,2885974163564049777,16141
103599,2886221659938181741,16142
103602,2886353893431244594,16143
103604,2886371589812446987,16144
103607,2886471804031783096,16145
103616,2886485597837436869,16146
103621,2886966436428351395,16147
103627,2886983378434950947,16148
103629,2887063139152884660,16149
103638,2887097446511564670,16150
103640,2887207910070813216,16151
103642,2887254592380938356,16152
103646,2887393017172741182,16153
103648,2887487279873825109,16154
103651,2887523012082886361,16155
103665,2887802889733021180,16156
103671,2888086113573127547,16157
103674,2888116747711550881,16158
103678,2888495768513530368,16159
103693,2888550209121189498,16160
103703,2888843837329638488,16161
103710,2889044571947913047,16162
103714,2889406140343103063,16163
103719,2889409023410436080,16164
103722,2889462234917641538,16165
103726,2889666669350852630,16166
103729,2889790977734638677,16167
103732,2890089546310438443,16168
103738,2890117549561519216,16169
103740,2890213268876406383,16170
103749,2890302466427268583,16171
103759,2890589934494346496,16172
103762,2890669641403256935,16173
103767,2890825780302272168,16174
103776,2890951809920477852,16175
103789,2890958497114379557,16176
103791,2891136055341142032,16177
103804,2891365569930888817,16178
103807,2891677003736528001,16179
103809,2891741759118207956,16180
103811,2891861243772462711,16181
103821,2892022141293359896,16182
103823,2892054988204501072,16183
103832,2892077885238743423,16184
103834,2892114486348998614,16185
103838,2892175795964409173,16186
103840,2892185041011275258,16187
103844,2892268949289135460,16188
103851,2892285693772268451,16189
103854,2892308093594283034,16190
103856,2892657105879628454,16191
103860,2892711193514936346,16192
103874,2892778246591806028,16193
103881,2893223201207497300,16194
103922,2893278272296069257,16195
103925,2893361134283250341,16196
103927,2893445366766392712,16197
103931,2893726780785591733,16198
103938,2893736829984544296,16199
103941,2893775201977427072,16200
103944,2894093930675258207,16201
103948,2894177991803735552,16202
103971,2894377344989745589,16203
103973,2894392387919048570,16204
103990,2894610871003189578,16205
103992,2894643827540608369,16206
103994,2894681063201593837,16207
103998,2894700190167674135,16208
104010,2894706168035391825,16209
104029,2894796757120638976,16210
104031,2894879405531969900,16211
104033,2894956324470264710,16212
104035,2895032158413686184,16213
104042,2895243158672057082,16214
104044,2895273597731889308,16215
104049,2895326541537251573,16216
104053,2895330052251597739,16217
104056,2895407079353781625,16218
104058,2895429143859610214,16219
104061,2895480952159648481,16220
104064,2895494406996408963,16221
104080,2895595236835053981,16222
104085,2895597041885357142,16223
104091,2895620331623701326,16224
104093,2895657024632790784,16225
104096,2895777277209626085,16226
104099,2895815771628792450,16227
104126,2895880450815687128,16228
104129,2895885091001912686,16229
104135,2895891029502687793,16230
104139,2895891140138580706,16231
104154,2895999611157927860,16232
104157,2896092771459370752,16233
104159,2896186153084566847,16234
104163,2896860037627727803,16235
104165,2896866763327963210,16236
104168,2896879522757819158,16237
104176,2897094488106885664,16238
104178,2897157203617972508,16239
104190,2897271067777048668,16240
104193,2897282745316624640,16241
104201,2897480449367454316,16242
104203,2897510942481046161,16243
104205,2897682334560621957,16244
104207,2897766986909348887,16245
104210,2897921651094174963,16246
104214,2898083272752173601,16247
104221,2898230556266992422,16248
104223,2898385587499078351,16249
104225,2898432943744269279,16250
104228,2898548381851361744,16251
104237,2898609270944234972,16252
104241,2898888317883346585,16253
104259,2898964634317427062,16254
104261,2898988772398507384,16255
104266,2899094624850634230,16256
104269,2899118682764629716,16257
104271,2899185558267160945,16258
104274,2899190622847527168,16259
104280,2899207835128440835,16260
104283,2899278912405661235,16261
104288,2899427912567019063,16262
104290,2899593629312504822,16263
104294,2899613809585571328,16264
104298,2899810648549452029,16265
104300,2899825082545484415,16266
104306,2899831177943580480,16267
104309,2900003323116736332,16268
104311,2900118132320543894,16269
104313,2900444415791511825,16270
104319,2900556268686927006,16271
104321,2900609528581213476,16272
104349,2900895198999824954,16273
104352,2901032549422234368,16274
104354,2901260890081153240,16275
104356,2901277690951913437,16276
104361,2901910991158994032,16277
104363,2902093694245361855,16278
104369,2902250524646644077,16279
104374,2902530460687691255,16280
104378,2902638789702360635,16281
104381,2902973362803459072,16282
104391,2903035504698727126,16283
104396,2903122410180969635,16284
104406,2903150601532355430,16285
104408,2903500399889887484,16286
104415,2903509427503497620,16287
104418,2903634119671085760,16288
104424,2903649059989102046,16289
104426,2903651886805892096,16290
104435,2903688063409822753,16291
104437,2903715747254102428,16292
104442,2903728695555525705,16293
104451,2903846400893573969,16294
104480,2903865768707090816,16295
104488,2904275554835964707,16296
104490,2904394120552768802,16297
104499,2904641462870499695,16298
104513,2904648274954662523,16299
104516,2904678195582085193,16300
104519,2904915947461434578,16301
104521,2904923739561081140,16302
104523,2905133606070031843,16303
104525,2905266834907478350,16304
104529,2905344326879698469,16305
104534,2905412348322872657,16306
104540,2905555765007655603,16307
104548,2905649515733330938,16308
104551,2905682075315297130,16309
104553,2906266965564034958,16310
104557,2906267185958665005,16311
104571,2906293942815199293,16312
104573,2906374572587182982,16313
104575,2906670209223920404,16314
104579,2906715083674411294,16315
104584,2906738552823662848,16316
104592,2906925023905932800,16317
104612,2907028593305506025,16318
104614,2907211350090801664,16319
104617,2907517632150324954,16320
104619,2907844308437837122,16321
104629,2907972287035811591,16322
104637,2908028533402830336,16323
104660,2908057790609623706,16324
104668,2908214730401430847,16325
104675,2908477330681596930,16326
104685,2908529786322289795,16327
104689,2908835893384164901,16328
104696,2908873721896726651,16329
104698,2908939074275142969,16330
104700,2908998193248948126,16331
104703,2909451768912946106,16332
104705,2909473292788930061,16333
104711,2909649378639163728,16334
104714,2909661346739861319,16335
104737,2909697769384660619,16336
104739,2909742179169889630,16337
104743,2909901300724595712,16338
104746,2909973339434710141,16339
104764,2910009799603720476,16340
104772,2910167177045184259,16341
104780,2910195636575458096,16342
104785,2910703580547124224,16343
104860,2910923343650951062,16344
104863,2911156409959893784,16345
104870,2911271925995151557,16346
104872,2911302744388320025,16347
104883,2911650077226502084,16348
104885,2911685969168276200,16349
104889,2911935935079518575,16350
104893,2912096745427603998,16351
104895,2912184627591376849,16352
104898,2912409169327395805,16353
104901,2912687599488319181,16354
104903,2912833904288709120,16355
104908,2912886970387219810,16356
104916,2912965657448688318,16357
104919,2912989466173078161,16358
104926,2913145619817078016,16359
104932,2913206157347808541,16360
104935,2913409254793077760,16361
104947,2913435736882125298,16362
104957,2913492724671959808,16363
104969,2913565459359816734,16364
104972,2913609965994521208,16365
104974,2913758453265595185,16366
104976,2914003921162289852,16367
104981,2915115869369314774,16368
104983,2915258253729234721,16369
104986,2915290704629487291,16370
104998,2915302969215785902,16371
105000,2915316049286210749,16372
105008,2915463430778209875,16373
105010,2915493421430742811,16374
105012,2915521015860670890,16375
105015,2915549067908950548,16376
105022,2915976948001624902,16377
105025,2915985437914153704,16378
105036,2915988709405064704,16379
105085,2916005182464894362,16380
105087,2916010756322970270,16381
105089,2916016074375486663,16382
105094,2916229884200095252,16383
105105,2916310191465556254,16384
105107,2916401284271253698,16385
105113,2916460412408831039,16386
105118,2916832429964234838,16387
105122,2916981285676483774,16388
105126,2917815900260451670,16389
105133,2917880731948542478,16390
105135,2917962131276726784,16391
105146,2917972715774149673,16392
105155,2918117940589903897,16393
105163,2918183387263183528,16394
105169,2918434304837137408,16395
105171,2918549538708983374,16396
105173,2918574884733323468,16397
105190,2918920634128153344,16398
105195,2919009354329516965,16399
105197,2919024391293888402,16400
105200,2919033932550212848,16401
105203,2919050318425630936,16402
105205,2919110513058950738,16403
105207,2919204416432644660,16404
105211,2919350206996896983,16405
105213,2919391188366560230,16406
105215,2919420283269293506,16407
105218,2919651078053549498,16408
105223,2919661690461258671,16409
105227,2919911291536768701,16410
105282,2920028132660499700,16411
105317,2920128215331523559,16412
105319,2920134670659899648,16413
105327,2920392278768122112,16414
105353,2920408852395016033,16415
105355,2920539221708905683,16416
105357,2920673573419255514,16417
105360,2920805974113278512,16418
105365,2921097289910550138,16419
105382,2921106560156350969,16420
105386,2921302042713157652,16421
105393,2921488973236319314,16422
105400,2921574589770299749,16423
105405,2921702255867421696,16424
105409,2921705479861837450,16425
105413,2921859987437184315,16426
105418,2921894659030572900,16427
105422,2922334791277207163,16428
105424,2922427538490128562,16429
105429,2922461268440118612,16430
105434,2922596232371692092,16431
105436,2922739459545930351,16432
105441,2922909879085212662,16433
105444,2922917741169597340,16434
105446,2922923762735486060,16435
105449,2922959291311211542,16436
105452,2923252504784613888,16437
105454,2923356218090512639,16438
105457,2923565265678586871,16439
105459,2923749805308201893,16440
105462,2923769606007672156,16441
105464,2923837652634957416,16442
105471,2923846373520791552,16443
105478,2924049711226738880,16444
105486,2924063593000358813,16445
105491,2924270370043814144,16446
105493,2924305823113268310,16447
105499,2924373395093011714,16448
105510,2924514297203703156,16449
105512,2924626962941503621,16450
105515,2924675844889134080,16451
105517,2924724614682716560,16452
105520,2924836389068514048,16453
105523,2924943392316044883,16454
105529,2924981433618813696,16455
105591,2924990773249234637,16456
105594,2924997052836883325,16457
105601,2925051030196079030,16458
105605,2925077299336815123,16459
105607,2925186486620330996,16460
105629,2925223345682024960,16461
105635,2925275241762162097,16462
105638,2925380550780050333,16463
105642,2925661301519721728,16464
105653,2925747733873702146,16465
105655,2925979677480626227,16466
105668,2926166353032433052,16467
105671,2926175720166095924,16468
105674,2926189208962023168,16469
105691,2926303815567361947,16470
105693,2926396829657175682,16471
105697,2926446960588965713,16472
105699,2926487862935754475,16473
105713,2926596206934118271,16474
105716,2926624344729918636,16475
105720,2926986146612256045,16476
105723,2927005358505993984,16477
105727,2927147562294427983,16478
105735,2927175296589398830,16479
105738,2927184535350582858,16480
105740,2927250039945998367,16481
105742,2927427414990961664,16482
105748,2927460427391184564,16483
105750,2927583627331645732,16484
105752,2927583820203063869,16485
105754,2927624554559588352,16486
105756,2927638712039297440,16487
105759,2927732432341173093,16488
105765,2927763761756989095,16489
105771,2927849983651875734,16490
105775,2927973837200781187,16491
105788,2928368887867852492,16492
105790,2928526300170283902,16493
105796,2928754215084606473,16494
105798,2928756687936333070,16495
105820,2928807385079562752,16496
105823,2928905755002051584,16497
105831,2929117925116906317,16498
105833,2929143034548019044,16499
105857,2929305767573467945,16500
105862,2929470851412709892,16501
105864,2929630055664239309,16502
105867,2929660051488850829,16503
105869,2929700388412018495,16504
105876,2929817197285592576,16505
105878,2929870647857979792,16506
105882,2930343601829627563,16507
105886,2930364193251255295,16508
105889,2930364577472209920,16509
105892,2930520969309867238,16510
105900,2930651962134398861,16511
105903,2930688739598250725,16512
105907,2930748567799114575,16513
105913,2930832914154666049,16514
105918,2930844221729785088,16515
105929,2930862504859930876,16516
105932,2930914420088291824,16517
105935,2931025885725486172,16518
105940,2931200827663784732,16519
105942,2931227556709200128,16520
105947,2931296853303986973,16521
105950,2931417832129618487,16522
105954,2931483485923010637,16523
105960,2931553371608068705,16524
105962,2931586955255752220,16525
105965,2931652034539335286,16526
105968,2931998166428562840,16527
105976,2932274842849624642,16528
105979,2932421152880821745,16529
105983,2932688350230455296,16530
105993,2932959840126528250,16531
105995,2933068981478466862,16532
105997,2933130452796626466,16533
105999,2933288329721292896,16534
106002,2933453991619121558,16535
106005,2933527433343872457,16536
106010,2933706469437564153,16537
106014,2934184646792709888,16538
106018,2934187733414787442,16539
106024,2934381917305290752,16540
106026,2934576776009491986,16541
106034,2934631634317338368,16542
106045,2934923955696463316,16543
106047,2935002016182988800,16544
106050,2935271437291787929,16545
106054,2935495687740111501,16546
106058,2935626593464782911,16547
106072,2935991687640807371,16548
106074,2936114707476401771,16549
106081,2936417480468645238,16550
106084,2936436745814035482,16551
106086,2936469591669801275,16552
106088,2936520437309530573,16553
106101,2936583442636079555,16554
106103,2936604695835048269,16555
106107,2936652022542922090,16556
106121,2936779435859277197,16557
106124,2937000146361397976,16558
106128,2937090824122804102,16559
106152,2937118245618779652,16560
106155,2937270136471650910,16561
106162,2937361711176429994,16562
106164,2937383353926515142,16563
106178,2937485393944542646,16564
106188,2937485709413885952,16565
106194,2937538049090653696,16566
106201,2937749015167818274,16567
106203,2937792226009439580,16568
106206,2937906952751978617,16569
106208,2938261979632079616,16570
106223,2938323980715837082,16571
106229,2938382589351385856,16572
106233,2938768936041742592,16573
106237,2938825520784075330,16574
106245,2938845152426394707,16575
106249,2938905069858935760,16576
106254,2938949416745741347,16577
106256,2939002016756664291,16578
106260,2939245151862448177,16579
106268,2939394252848956483,16580
106271,2939430329701998495,16581
106277,2939489682375007928,16582
106280,2939502427858992665,16583
106282,2939760783786763383,16584
106297,2939867646450417289,16585
106301,2940874920754070565,16586
106338,2940877031686656939,16587
106345,2941077013126606940,16588
106348,2941511147096753152,16589
106350,2941603495709721926,16590
106358,2941658514585414775,16591
106360,2941689316342870333,16592
106363,2941750097359772248,16593
106369,2941937099556704786,16594
106411,2942145485210034729,16595
106413,2942451367870150126,16596
106435,2942573512777735888,16597
106438,2942627030087324675,16598
106440,2942682170197208177,16599
106447,2942720877606776381,16600
106457,2943014776520431104,16601
106460,2943407896126404233,16602
106463,2943768532606696682,16603
106473,2943817671839865329,16604
106476,2943895202316343808,16605
106479,2943909911123847862,16606
106489,2943911032751202560,16607
106496,2943972825641018533,16608
106499,2943995613972459660,16609
106501,2944023373094190888,16610
106503,2944033720344305152,16611
106514,2944137476198375168,16612
106516,2944283646998125520,16613
106521,2944314028834861230,16614
106524,2944633926610401553,16615
106528,2944806526912765292,16616
106530,2944857361260801536,16617
106534,2944960449013890512,16618
106542,2945439485151560965,16619
106544,2945466663733732321,16620
106546,2945527304988354560,16621
106548,2945605897776419220,16622
106553,2945669822332634837,16623
106555,2945675829979057812,16624
106558,2945681856195411543,16625
106564,2945858352323847745,16626
106567,2945866098691079041,16627
106569,2945911746099591168,16628
106586,2946115336734482356,16629
106593,2946258680834664946,16630
106605,2946265822604173101,16631
106612,2946282704776273654,16632
106615,2946285905730734646,16633
106618,2946384303893624111,16634
106621,2946393785657819992,16635
106623,2946407303888044554,16636
106633,2946494781501639385,16637
106637,2947138285099628936,16638
106652,2947168912177897920,16639
106655,2947242969700760664,16640
106658,2947414245270192640,16641
106662,2947429710440337664,16642
106675,2947551035456658039,16643
106677,2947625757303547921,16644
106687,2947674641692041627,16645
106693,2947848296769931233,16646
106699,2948049065320616295,16647
106701,2948059716261923328,16648
106707,2948083783362811340,16649
106709,2948107201600327577,16650
106720,2948199569963904656,16651
106723,2948577283170983884,16652
106726,2948892257365679108,16653
106728,2948903849416367171,16654
106733,2949031931389135203,16655
106739,2949098216050873771,16656
106748,2949267679270455937,16657
106750,2949404527723783385,16658
106757,2949551823862800679,16659
106760,2949586314883943072,16660
106763,2949653575986111994,16661
106766,2949773949976756111,16662
106773,2949789298723437006,16663
106776,2950341472222476072,16664
106781,2950573188904672768,16665
106792,2950711137598187257,16666
106795,2950775902184109775,16667
106847,2950799721945077248,16668
106853,2950857452584997471,16669
106855,2950887011043227643,16670
106857,2950937268231064064,16671
106868,2951072733964128172,16672
106870,2951142377044954145,16673
106872,2951188698147254553,16674
106877,2951237561180037643,16675
106880,2951414967514129625,16676
